timestamp,action,response_time_ms,status_code,isp,region,node_id,cpu_usage,mem_usage,disk_io,is_error,anomaly_signal
2026-04-02 17:45:11.412332,Transfer,121.00996077597011,200,MTN,Lagos,fintech-srv-01,47.32824384460777,31.330737641553565,34.12852248398018,0,-1
2026-04-02 17:50:11.412332,Transfer,327.0700221904829,200,Glo,Lagos,fintech-srv-01,38.87111849756732,29.55527374114084,13.1886029274914,0,1
2026-04-02 17:55:11.412332,CheckBalance,299.1240012862704,200,MTN,Lagos,fintech-srv-01,40.337641023439616,30.549347653531644,37.32457142892186,0,1
2026-04-02 18:00:11.412332,Transfer,167.03190298266114,200,Airtel,Lagos,fintech-srv-01,32.87625906893272,27.089639753497195,47.302668348238434,0,-1
2026-04-02 18:05:11.412332,CheckBalance,228.15288158393648,200,MTN,Lagos,fintech-srv-01,37.27808637737409,29.26566058645712,33.02661011989679,0,1
2026-04-02 18:10:11.412332,Transfer,338.13675599190395,200,Airtel,Lagos,fintech-srv-01,40.55461294854933,29.86381725776883,15.044612895016424,0,1
2026-04-02 18:15:11.412332,Login,331.71282216986464,200,Airtel,Lagos,fintech-srv-01,34.24503211288849,29.66150062348565,33.26886109893907,0,1
2026-04-02 18:20:11.412332,CheckBalance,309.0153660315114,200,Airtel,Lagos,fintech-srv-01,41.87849009172836,31.041682448782087,40.653888524186094,0,1
2026-04-02 18:25:11.412332,CheckBalance,249.4332345526269,200,MTN,Lagos,fintech-srv-01,36.99680655040598,29.11942812531004,26.256661462960743,0,1
2026-04-02 18:30:11.412332,CheckBalance,270.2166201607919,200,Glo,Lagos,fintech-srv-01,38.54153125103362,33.03362461008319,45.19350991765872,0,1
2026-04-02 18:35:11.412332,Login,255.09225512495456,200,MTN,Lagos,fintech-srv-01,36.991466938853016,30.81927269063044,35.94731813429458,0,1
2026-04-02 18:40:11.412332,CheckBalance,318.0670955711951,200,Glo,Lagos,fintech-srv-01,49.26139092254469,30.82755320387662,45.9699567315681,0,1
2026-04-02 18:45:11.412332,Login,216.6431990722201,200,Glo,Lagos,fintech-srv-01,39.93251387631033,30.21765969848781,34.94021244989349,0,1
2026-04-02 18:50:11.412332,Transfer,222.13226882497256,200,Glo,Lagos,fintech-srv-01,34.7114453552205,31.21112578459141,15.251518880192968,0,1
2026-04-02 18:55:11.412332,Login,315.67020180493785,200,MTN,Lagos,fintech-srv-01,44.11272456051594,32.57823623156852,22.387668444207563,0,1
2026-04-02 19:00:11.412332,CheckBalance,256.2240763367644,200,Airtel,Lagos,fintech-srv-01,33.89578175014489,29.22107455617125,18.07179793009828,0,1
2026-04-02 19:05:11.412332,Login,328.2561623622951,200,Airtel,Lagos,fintech-srv-01,41.04431797502378,29.66639729480234,46.353059908674496,0,1
2026-04-02 19:10:11.412332,Login,227.22933665249136,200,Airtel,Lagos,fintech-srv-01,30.20164938060112,30.402473500759328,40.41600269149931,0,-1
2026-04-02 19:15:11.412332,CheckBalance,253.9520399765108,200,Airtel,Lagos,fintech-srv-01,33.359069755507846,28.34547899672603,37.05593475640024,0,1
2026-04-02 19:20:11.412332,Login,212.73135157698084,200,MTN,Lagos,fintech-srv-01,40.984306179345616,29.42600040958926,22.038652785264865,0,1
2026-04-02 19:25:11.412332,Transfer,260.6468734057838,200,Airtel,Lagos,fintech-srv-01,43.69233289997705,30.13936966730274,17.361790882008542,0,1
2026-04-02 19:30:11.412332,Login,191.8084232724147,200,MTN,Lagos,fintech-srv-01,40.85684140594985,32.86788506117732,40.25804351955647,0,1
2026-04-02 19:35:11.412332,Login,238.9613782384829,200,Airtel,Lagos,fintech-srv-01,39.4217585880588,31.67152464311551,28.96631783516319,0,1
2026-04-02 19:40:11.412332,Transfer,191.3090609400072,200,MTN,Lagos,fintech-srv-01,38.49448152205356,31.560877093206557,19.031582086025164,0,1
2026-04-02 19:45:11.412332,CheckBalance,300.5017386198973,200,MTN,Lagos,fintech-srv-01,32.60739004816286,32.90278848016721,34.664879126611005,0,1
2026-04-02 19:50:11.412332,Transfer,297.7365555167671,200,Glo,Lagos,fintech-srv-01,36.40077895802646,30.953544264392274,11.61335408553808,0,1
2026-04-02 19:55:11.412332,CheckBalance,177.55988912860005,200,Airtel,Lagos,fintech-srv-01,37.696806145201066,32.03651282640865,23.04681016513014,0,1
2026-04-02 20:00:11.412332,Login,328.84715708712,200,Airtel,Lagos,fintech-srv-01,45.285611131094576,31.07643490604568,28.742279783645387,0,1
2026-04-02 20:05:11.412332,Transfer,388.55255311313215,200,Glo,Lagos,fintech-srv-01,41.71809144784231,31.84089839606973,15.918333364376236,0,1
2026-04-02 20:10:11.412332,Transfer,262.64422267163127,200,MTN,Lagos,fintech-srv-01,31.18479922318633,30.17195166740711,49.38617910363358,0,1
2026-04-02 20:15:11.412332,Login,220.91854689164225,200,Airtel,Lagos,fintech-srv-01,41.62041984697397,26.48712995143722,18.36389458358457,0,1
2026-04-02 20:20:11.412332,Transfer,403.4635320081068,200,Airtel,Lagos,fintech-srv-01,38.07458859791842,31.12350122897727,15.21412520173062,0,1
2026-04-02 20:25:11.412332,CheckBalance,202.58127730669355,200,Airtel,Lagos,fintech-srv-01,36.61538999847021,34.264851110909554,18.141394955475857,0,1
2026-04-02 20:30:11.412332,Login,267.6034852005602,200,Airtel,Lagos,fintech-srv-01,43.058381444204336,33.29908092855266,40.76244532638897,0,1
2026-04-02 20:35:11.412332,CheckBalance,275.7905943888194,200,Glo,Lagos,fintech-srv-01,45.15499761247976,33.40474037861162,27.02022637087371,0,1
2026-04-02 20:40:11.412332,Transfer,335.2043852994238,200,MTN,Lagos,fintech-srv-01,44.65640059558099,33.97350213840152,32.61663759010152,0,1
2026-04-02 20:45:11.412332,Transfer,281.3986510804829,200,MTN,Lagos,fintech-srv-01,35.80391238388681,31.70585116207176,10.840366279454429,0,1
2026-04-02 20:50:11.412332,Transfer,238.9692305712172,200,MTN,Lagos,fintech-srv-01,38.45393812074393,31.95046268031988,11.377252342932582,0,1
2026-04-02 20:55:11.412332,Login,213.13642700060177,200,MTN,Lagos,fintech-srv-01,41.65631715701782,30.347822759999787,27.83302199308065,0,1
2026-04-02 21:00:11.412332,Login,244.8654612360416,200,Airtel,Lagos,fintech-srv-01,44.8777256356118,30.978276124174187,42.66620972806494,0,1
2026-04-02 21:05:11.412332,Transfer,215.39215079500357,200,MTN,Lagos,fintech-srv-01,37.60412881077355,32.86925942113037,45.40955514830261,0,1
2026-04-02 21:10:11.412332,Login,270.53682855180523,200,MTN,Lagos,fintech-srv-01,39.07170511668092,34.07278128128552,13.468262703825609,0,1
2026-04-02 21:15:11.412332,Transfer,234.61702128886705,200,Airtel,Lagos,fintech-srv-01,34.468325129969855,31.41341514094569,31.53452408404091,0,1
2026-04-02 21:20:11.412332,CheckBalance,186.93655923144183,200,MTN,Lagos,fintech-srv-01,34.01896687959665,30.81922444796467,46.52918745117082,0,-1
2026-04-02 21:25:11.412332,Login,326.2531977802262,200,Glo,Lagos,fintech-srv-01,44.06262911197099,31.74795418074049,25.51891017591545,0,1
2026-04-02 21:30:11.412332,Transfer,241.0695879210387,200,Airtel,Lagos,fintech-srv-01,46.78120014285412,32.97660704624533,43.182633257134746,0,1
2026-04-02 21:35:11.412332,Transfer,194.420718154194,200,Glo,Lagos,fintech-srv-01,39.63994939209833,28.913779201479816,15.347826175977447,0,1
2026-04-02 21:40:11.412332,Transfer,246.05988770128735,200,Glo,Lagos,fintech-srv-01,45.01766448946012,27.236422212832224,47.41577958671195,0,1
2026-04-02 21:45:11.412332,Transfer,264.92858970934964,200,Glo,Lagos,fintech-srv-01,41.808180125238174,30.75500570548333,40.05693270125211,0,1
2026-04-02 21:50:11.412332,Login,171.5605633970443,200,Airtel,Lagos,fintech-srv-01,36.774401226974376,29.44194983799799,47.65337571147607,0,-1
2026-04-02 21:55:11.412332,Login,278.3711625160711,200,Airtel,Lagos,fintech-srv-01,41.80697802754207,30.89438957989148,37.06468934210026,0,1
2026-04-02 22:00:11.412332,Transfer,210.9269308113087,200,Glo,Lagos,fintech-srv-01,47.690182832329846,31.642404622910963,24.53615727997708,0,1
2026-04-02 22:05:11.412332,CheckBalance,347.66896791525875,200,Airtel,Lagos,fintech-srv-01,39.82086980445024,31.05876372785968,47.5272469009889,0,1
2026-04-02 22:10:11.412332,CheckBalance,295.9930074042508,200,Airtel,Lagos,fintech-srv-01,47.82321827907003,34.897490900207,21.022671052367137,0,1
2026-04-02 22:15:11.412332,Login,245.3516817861941,200,MTN,Lagos,fintech-srv-01,26.90127447955128,32.67334064582995,23.2869008824693,0,-1
2026-04-02 22:20:11.412332,Login,228.03780172654604,200,Airtel,Lagos,fintech-srv-01,44.10951252187612,32.648095121206765,38.03233672006961,0,1
2026-04-02 22:25:11.412332,CheckBalance,261.38932657268225,200,MTN,Lagos,fintech-srv-01,40.43523534119085,33.31885597543172,40.612651981015446,0,1
2026-04-02 22:30:11.412332,CheckBalance,290.28767855345086,200,MTN,Lagos,fintech-srv-01,38.50496324767066,29.82407073714317,47.17613935396615,0,1
2026-04-02 22:35:11.412332,CheckBalance,267.1398052365501,200,MTN,Lagos,fintech-srv-01,40.45880388267752,34.20725583290505,18.19209636224838,0,1
2026-04-02 22:40:11.412332,CheckBalance,253.151657583864,200,Airtel,Lagos,fintech-srv-01,30.062155426995535,32.0047989703534,41.91992140876896,0,1
2026-04-02 22:45:11.412332,CheckBalance,269.9676826674279,200,Glo,Lagos,fintech-srv-01,38.90164056081244,33.524584063266545,39.54184213587854,0,1
2026-04-02 22:50:11.412332,Transfer,229.94146073427947,200,MTN,Lagos,fintech-srv-01,41.78556285755873,30.06720364806361,12.551782250143916,0,1
2026-04-02 22:55:11.412332,Login,241.10109539279128,200,MTN,Lagos,fintech-srv-01,47.38947022370758,29.13069586747159,25.48892564840828,0,1
2026-04-02 23:00:11.412332,Transfer,163.51295405657697,200,Airtel,Lagos,fintech-srv-01,37.40864890863176,33.90128800091358,21.310618282403944,0,1
2026-04-02 23:05:11.412332,Login,314.77755758745514,200,MTN,Lagos,fintech-srv-01,35.95753198553406,33.04562302241836,22.179616974161217,0,1
2026-04-02 23:10:11.412332,Login,275.9718813098243,200,MTN,Lagos,fintech-srv-01,37.491214782077314,30.5159961468681,49.31787518218803,0,1
2026-04-02 23:15:11.412332,Transfer,222.5433445551156,200,MTN,Lagos,fintech-srv-01,44.57701058851037,30.60806837839354,35.711096539197115,0,1
2026-04-02 23:20:11.412332,Login,364.1878678580264,200,MTN,Lagos,fintech-srv-01,41.64375554829842,34.625559395132264,38.70704631173999,0,1
2026-04-02 23:25:11.412332,Transfer,264.39714667147507,200,MTN,Lagos,fintech-srv-01,37.351198981164806,30.02316132592788,49.06470549260037,0,1
2026-04-02 23:30:11.412332,Transfer,219.6220740083087,200,MTN,Lagos,fintech-srv-01,42.56633716556678,35.71462630353426,25.088071298305547,0,1
2026-04-02 23:35:11.412332,CheckBalance,304.1475394996957,200,Airtel,Lagos,fintech-srv-01,40.4853877467402,30.6553342130864,42.07360673811224,0,1
2026-04-02 23:40:11.412332,CheckBalance,287.4237204633805,200,MTN,Lagos,fintech-srv-01,44.84322495266444,33.7606548189587,27.38123853217981,0,1
2026-04-02 23:45:11.412332,Transfer,283.4368578774185,200,Airtel,Lagos,fintech-srv-01,36.48973453061324,31.853929301603767,44.78134687259919,0,1
2026-04-02 23:50:11.412332,CheckBalance,246.20189256867292,200,MTN,Lagos,fintech-srv-01,38.36168926701116,33.74483640062623,17.22630165245213,0,1
2026-04-02 23:55:11.412332,Login,285.4798438280876,200,MTN,Lagos,fintech-srv-01,38.03945923433921,31.477528819592955,47.90744708257118,0,1
2026-04-03 00:00:11.412332,Login,251.4470180830184,200,Airtel,Lagos,fintech-srv-01,32.68242525933941,32.26746629703656,18.750868336435182,0,1
2026-04-03 00:05:11.412332,CheckBalance,293.20144407295686,200,Glo,Lagos,fintech-srv-01,41.48060138532288,32.702185745332386,23.048820279237265,0,1
2026-04-03 00:10:11.412332,Login,166.0393128361437,200,MTN,Lagos,fintech-srv-01,41.30527636089945,30.6432677683378,40.24768936427122,0,-1
2026-04-03 00:15:11.412332,CheckBalance,246.6195001632421,200,MTN,Lagos,fintech-srv-01,40.025567283212304,34.1565866561008,25.750205662616267,0,1
2026-04-03 00:20:11.412332,Transfer,349.4593671257641,200,MTN,Lagos,fintech-srv-01,38.82706433312426,31.675806117677176,34.32845507065787,0,1
2026-04-03 00:25:11.412332,Login,226.1912846405852,200,MTN,Lagos,fintech-srv-01,32.923146289747926,32.27232870530011,27.782940042777145,0,1
2026-04-03 00:30:11.412332,Transfer,231.3443352695865,200,Glo,Lagos,fintech-srv-01,37.89677338617321,30.768125072122924,39.69479748359127,0,1
2026-04-03 00:35:11.412332,CheckBalance,232.92083665571957,200,MTN,Lagos,fintech-srv-01,38.28642741736616,27.65945178910913,19.133250094744437,0,1
2026-04-03 00:40:11.412332,CheckBalance,204.11841093928624,200,Glo,Lagos,fintech-srv-01,35.9886136538919,32.42935886685922,12.33831948947508,0,1
2026-04-03 00:45:11.412332,Login,164.91384222987776,200,Airtel,Lagos,fintech-srv-01,39.19357144166995,37.663940520645184,21.99717589892265,0,1
2026-04-03 00:50:11.412332,Transfer,257.3411071509698,200,Glo,Lagos,fintech-srv-01,42.02025428407269,34.435213538575205,28.97234659473721,0,1
2026-04-03 00:55:11.412332,Login,272.5025301814232,200,Airtel,Lagos,fintech-srv-01,49.43092950605265,32.85477948867017,16.720802087707142,0,1
2026-04-03 01:00:11.412332,Transfer,262.16437432323187,200,Airtel,Lagos,fintech-srv-01,40.8728890641592,32.39481387508223,24.191891586255547,0,1
2026-04-03 01:05:11.412332,CheckBalance,258.7417171115709,200,Glo,Lagos,fintech-srv-01,41.28775195361382,32.992822604482654,25.999320731742745,0,1
2026-04-03 01:10:11.412332,Login,270.29089221165697,200,Glo,Lagos,fintech-srv-01,39.62777042116917,34.06942433456878,12.29567374753094,0,1
2026-04-03 01:15:11.412332,CheckBalance,312.42378509545915,200,MTN,Lagos,fintech-srv-01,30.406143923504796,30.64085575896048,33.33228992736818,0,1
2026-04-03 01:20:11.412332,Login,260.99453083209056,200,Airtel,Lagos,fintech-srv-01,39.86743062275392,35.25842006427571,45.3737371188515,0,1
2026-04-03 01:25:11.412332,CheckBalance,240.27154032799703,200,MTN,Lagos,fintech-srv-01,40.30115104970513,34.48783459118026,16.069716518122096,0,1
2026-04-03 01:30:11.412332,CheckBalance,254.98520314974252,200,Airtel,Lagos,fintech-srv-01,52.316210562426434,34.52073869707343,33.91232053606056,0,-1
2026-04-03 01:35:11.412332,CheckBalance,296.94456600511245,200,Airtel,Lagos,fintech-srv-01,39.03819517609439,33.98861400863683,36.58956819643385,0,1
2026-04-03 01:40:11.412332,Transfer,336.9577261906928,200,Glo,Lagos,fintech-srv-01,41.50773671166806,33.17819113176515,26.77338721677153,0,1
2026-04-03 01:45:11.412332,Login,237.6167641888823,200,Glo,Lagos,fintech-srv-01,39.82644115147378,34.51197557367061,38.0439034945708,0,1
2026-04-03 01:50:11.412332,Login,273.70104266060326,200,MTN,Lagos,fintech-srv-01,34.15660981190234,34.37717665457953,26.42926173964048,0,1
2026-04-03 01:55:11.412332,Transfer,281.943396597947,200,Glo,Lagos,fintech-srv-01,45.7141140725751,32.512762250574525,30.1854915190974,0,1
2026-04-03 02:00:11.412332,CheckBalance,214.572970487604,200,Airtel,Lagos,fintech-srv-01,43.75966516343387,32.10093541202258,10.29412178217708,0,1
2026-04-03 02:05:11.412332,CheckBalance,267.9791520280462,200,MTN,Lagos,fintech-srv-01,43.95515973521523,33.47914683370015,37.66880456538755,0,1
2026-04-03 02:10:11.412332,Login,199.51784679594795,200,Glo,Lagos,fintech-srv-01,35.4530627260263,36.400769831526354,36.453707157788976,0,1
2026-04-03 02:15:11.412332,CheckBalance,173.251106138206,200,MTN,Lagos,fintech-srv-01,47.013971554680495,30.85181066258798,11.536035093053783,0,-1
2026-04-03 02:20:11.412332,Login,279.18185953011425,200,Glo,Lagos,fintech-srv-01,32.9907446860386,30.4222695677507,24.730004295805323,0,1
2026-04-03 02:25:11.412332,Login,248.2345370676377,200,Airtel,Lagos,fintech-srv-01,42.93428546900135,33.71413706708842,49.161273631666695,0,1
2026-04-03 02:30:11.412332,CheckBalance,277.1413925284354,200,Glo,Lagos,fintech-srv-01,50.95227812904989,33.51368607368722,26.829462502744672,0,1
2026-04-03 02:35:11.412332,Transfer,266.6770297177341,200,Glo,Lagos,fintech-srv-01,35.04731837434656,33.78588928407581,30.07781620527367,0,1
2026-04-03 02:40:11.412332,Transfer,219.0888128398337,200,Glo,Lagos,fintech-srv-01,37.16851135198614,33.95440763651179,46.39720632638874,0,1
2026-04-03 02:45:11.412332,CheckBalance,263.8320689353532,200,Airtel,Lagos,fintech-srv-01,40.498256825438204,33.047392016784976,38.69047503463025,0,1
2026-04-03 02:50:11.412332,Login,211.34657212649435,200,Glo,Lagos,fintech-srv-01,37.482621729419,36.50081868861856,33.28280524496894,0,1
2026-04-03 02:55:11.412332,CheckBalance,330.2417761797124,200,MTN,Lagos,fintech-srv-01,32.24668284466934,30.34657913982116,41.9121872536429,0,1
2026-04-03 03:00:11.412332,CheckBalance,196.03885942214885,200,Airtel,Lagos,fintech-srv-01,40.34281487403014,31.918688332573502,44.57465065823893,0,1
2026-04-03 03:05:11.412332,Login,257.0036727459624,200,Airtel,Lagos,fintech-srv-01,34.688481431369475,33.396468147195705,28.27552286949068,0,1
2026-04-03 03:10:11.412332,Login,208.5742112587281,200,Glo,Lagos,fintech-srv-01,42.36796215317591,30.34389533054526,29.004334597273417,0,1
2026-04-03 03:15:11.412332,Transfer,295.13277752673827,200,Glo,Lagos,fintech-srv-01,35.402878828830985,33.305859429349255,25.442037426073437,0,1
2026-04-03 03:20:11.412332,Login,257.4440391459833,200,MTN,Lagos,fintech-srv-01,47.7496720250877,37.00780385502924,48.66824560073842,0,1
2026-04-03 03:25:11.412332,CheckBalance,241.5745275899893,200,Glo,Lagos,fintech-srv-01,36.08373353831882,33.75393178552493,37.886650171614015,0,1
2026-04-03 03:30:11.412332,Login,311.06178906403807,200,Airtel,Lagos,fintech-srv-01,38.38969241897162,34.20085590573017,13.32892264832289,0,1
2026-04-03 03:35:11.412332,Transfer,263.9643692824925,200,Glo,Lagos,fintech-srv-01,44.06758608684835,31.246419849307447,44.51838493252074,0,1
2026-04-03 03:40:11.412332,CheckBalance,290.9548659946653,200,Airtel,Lagos,fintech-srv-01,33.84567841783022,32.56132184893345,29.22239763345072,0,1
2026-04-03 03:45:11.412332,CheckBalance,217.07559755357545,200,Glo,Lagos,fintech-srv-01,41.13729967302065,33.07094718972433,12.750156256899498,0,1
2026-04-03 03:50:11.412332,Transfer,196.18556288806377,200,Glo,Lagos,fintech-srv-01,46.53571377141214,33.21320504221954,31.988690206532443,0,1
2026-04-03 03:55:11.412332,Transfer,278.2388343242054,200,Airtel,Lagos,fintech-srv-01,31.96258382719386,36.43921811109935,26.686571159028084,0,1
2026-04-03 04:00:11.412332,CheckBalance,254.0948980810672,200,MTN,Lagos,fintech-srv-01,40.92316929266152,35.01860792790186,45.109976194505,0,1
2026-04-03 04:05:11.412332,Login,294.7369439785719,200,Glo,Lagos,fintech-srv-01,41.29941397124212,31.70760517793735,18.159784144375493,0,1
2026-04-03 04:10:11.412332,Transfer,264.90622923494294,200,Glo,Lagos,fintech-srv-01,43.90911435888656,34.45082593403522,43.05858437968732,0,1
2026-04-03 04:15:11.412332,CheckBalance,280.2168772807807,200,Airtel,Lagos,fintech-srv-01,33.81524644560959,34.98155515952459,32.307547647418104,0,1
2026-04-03 04:20:11.412332,CheckBalance,191.41628355280452,200,MTN,Lagos,fintech-srv-01,33.39771693457862,36.29270502493335,12.184412128538762,0,1
2026-04-03 04:25:11.412332,Transfer,368.8234141934876,200,Airtel,Lagos,fintech-srv-01,42.60970782808449,37.20078360638737,48.873812053019385,0,1
2026-04-03 04:30:11.412332,CheckBalance,255.8615190183078,200,Glo,Lagos,fintech-srv-01,41.48492336616593,32.03680913495468,30.504609764128,0,1
2026-04-03 04:35:11.412332,Transfer,299.82450408005906,200,MTN,Lagos,fintech-srv-01,41.252464251729386,32.472577781549546,21.635074169263294,0,1
2026-04-03 04:40:11.412332,Login,221.40828123202027,200,Airtel,Lagos,fintech-srv-01,41.73224104748488,31.606432371500794,28.776273679570323,0,1
2026-04-03 04:45:11.412332,CheckBalance,282.7621824238188,200,Airtel,Lagos,fintech-srv-01,36.59987639210755,33.68084365647586,44.31431134069956,0,1
2026-04-03 04:50:11.412332,Login,205.0755526416473,200,Airtel,Lagos,fintech-srv-01,41.16126848580502,35.108895408942296,22.19612497540254,0,1
2026-04-03 04:55:11.412332,Transfer,294.9596778701588,200,Airtel,Lagos,fintech-srv-01,41.46536236649341,36.17814297858763,17.707055859468014,0,1
2026-04-03 05:00:11.412332,Transfer,250.35903014767675,200,Airtel,Lagos,fintech-srv-01,36.42824290986816,34.078867183484185,15.162849877235258,0,1
2026-04-03 05:05:11.412332,Transfer,268.6962641360171,200,MTN,Lagos,fintech-srv-01,49.32887255572378,33.618369469619346,21.91437593560845,0,1
2026-04-03 05:10:11.412332,Transfer,304.0764530784775,200,Airtel,Lagos,fintech-srv-01,42.36916460455894,34.58887578598632,41.20192348160174,0,1
2026-04-03 05:15:11.412332,Login,203.6577230061632,200,Airtel,Lagos,fintech-srv-01,34.04348251398676,32.64236928358859,28.865054607810468,0,1
2026-04-03 05:20:11.412332,Login,242.8134691005561,200,MTN,Lagos,fintech-srv-01,43.28276804316915,38.51902781559798,19.0992641477416,0,1
2026-04-03 05:25:11.412332,CheckBalance,285.17006126100256,200,Airtel,Lagos,fintech-srv-01,35.1265916488634,31.15192360333212,16.647399984389967,0,1
2026-04-03 05:30:11.412332,Transfer,374.43911792877634,200,Glo,Lagos,fintech-srv-01,43.93542301871226,34.76402210071949,23.309179060415165,0,1
2026-04-03 05:35:11.412332,CheckBalance,270.03398060042014,200,MTN,Lagos,fintech-srv-01,45.79297789503702,38.46904866674712,47.59697491542836,0,1
2026-04-03 05:40:11.412332,Login,298.4822683017319,200,Glo,Lagos,fintech-srv-01,35.89658840824145,34.462731202767635,23.72106850360097,0,1
2026-04-03 05:45:11.412332,Login,262.8441239650849,200,MTN,Lagos,fintech-srv-01,44.816880646221605,34.096348729004454,49.52496303818541,0,1
2026-04-03 05:50:11.412332,Transfer,364.6899422153077,200,Glo,Lagos,fintech-srv-01,42.063904634682494,33.78883123874639,29.409218230614247,0,1
2026-04-03 05:55:11.412332,CheckBalance,180.9793846641417,200,MTN,Lagos,fintech-srv-01,44.11030079997245,34.17023400620223,17.166556731606036,0,1
2026-04-03 06:00:11.412332,Transfer,279.3390714423477,200,Glo,Lagos,fintech-srv-01,49.48396491326974,37.30400960443991,45.645603671740375,0,1
2026-04-03 06:05:11.412332,CheckBalance,179.0465665574722,200,Airtel,Lagos,fintech-srv-01,38.77305941998565,30.16188411778764,28.414214925393075,0,-1
2026-04-03 06:10:11.412332,Transfer,150.03096272996237,200,MTN,Lagos,fintech-srv-01,36.23131917821255,37.6797706283991,38.38685374018098,0,-1
2026-04-03 06:15:11.412332,Login,278.4576710684228,200,Airtel,Lagos,fintech-srv-01,35.55242785187238,31.792284206265965,49.34846332836607,0,1
2026-04-03 06:20:11.412332,Transfer,275.2432680834874,200,MTN,Lagos,fintech-srv-01,35.92094857517281,34.13418913805722,12.00701401279896,0,1
2026-04-03 06:25:11.412332,Transfer,253.43075359546705,200,MTN,Lagos,fintech-srv-01,39.61449145292948,33.836300241288534,13.867782391502686,0,1
2026-04-03 06:30:11.412332,Transfer,266.48867731158657,200,Glo,Lagos,fintech-srv-01,41.70575987408322,35.8991909067871,38.818269658510246,0,1
2026-04-03 06:35:11.412332,Transfer,418.0212336012388,200,MTN,Lagos,fintech-srv-01,41.3834539966501,31.55313094883796,21.27300013181888,0,1
2026-04-03 06:40:11.412332,CheckBalance,258.4932836386866,200,Airtel,Lagos,fintech-srv-01,44.13591624518012,35.70102027012915,17.372055878003962,0,1
2026-04-03 06:45:11.412332,Transfer,303.2113970023013,200,Airtel,Lagos,fintech-srv-01,40.065009459389536,38.85258946989877,11.57447519278918,0,1
2026-04-03 06:50:11.412332,Login,231.74159401830445,200,Airtel,Lagos,fintech-srv-01,47.26767038578659,32.104917499499244,10.873868479448072,0,1
2026-04-03 06:55:11.412332,Login,285.2375750105611,200,Glo,Lagos,fintech-srv-01,38.67671583381022,35.237973129265455,40.97942412479164,0,1
