timestamp,node_id,cpu_usage,mem_usage,disk_io
2026-04-02 19:50:11.412332,fintech-srv-01,36.40077895802646,30.953544264392274,11.613354085538079
2026-04-02 19:55:11.412332,fintech-srv-01,37.696806145201066,32.03651282640865,23.04681016513014
2026-04-02 20:00:11.412332,fintech-srv-01,45.285611131094576,31.076434906045677,28.742279783645387
2026-04-02 20:05:11.412332,fintech-srv-01,41.718091447842305,31.84089839606973,15.918333364376235
2026-04-02 20:10:11.412332,fintech-srv-01,31.18479922318633,30.17195166740711,49.38617910363358
2026-04-02 20:15:11.412332,fintech-srv-01,41.620419846973974,26.48712995143722,18.36389458358457
2026-04-02 20:20:11.412332,fintech-srv-01,38.07458859791842,31.12350122897727,15.21412520173062
2026-04-02 20:25:11.412332,fintech-srv-01,36.61538999847021,34.264851110909554,18.141394955475857
2026-04-02 20:30:11.412332,fintech-srv-01,43.058381444204336,33.29908092855266,40.76244532638897
2026-04-02 20:35:11.412332,fintech-srv-01,45.154997612479754,33.40474037861162,27.02022637087371
2026-04-02 20:40:11.412332,fintech-srv-01,44.65640059558099,33.97350213840152,32.61663759010152
2026-04-02 20:45:11.412332,fintech-srv-01,35.80391238388681,31.70585116207176,10.840366279454429
2026-04-02 20:50:11.412332,fintech-srv-01,38.45393812074393,31.950462680319877,11.377252342932582
2026-04-02 20:55:11.412332,fintech-srv-01,41.65631715701782,30.347822759999787,27.833021993080646
2026-04-02 21:00:11.412332,fintech-srv-01,44.877725635611796,30.978276124174187,42.66620972806494
2026-04-02 21:05:11.412332,fintech-srv-01,37.60412881077355,32.86925942113037,45.40955514830261
2026-04-02 21:10:11.412332,fintech-srv-01,39.07170511668092,34.07278128128552,13.468262703825609
2026-04-02 21:15:11.412332,fintech-srv-01,34.468325129969855,31.413415140945695,31.53452408404091
2026-04-02 21:20:11.412332,fintech-srv-01,34.01896687959665,30.81922444796467,46.52918745117082
2026-04-02 21:25:11.412332,fintech-srv-01,44.06262911197099,31.74795418074049,25.518910175915455
2026-04-02 21:30:11.412332,fintech-srv-01,46.78120014285412,32.97660704624533,43.182633257134746
2026-04-02 21:35:11.412332,fintech-srv-01,39.63994939209833,28.913779201479816,15.347826175977449
2026-04-02 21:40:11.412332,fintech-srv-01,45.01766448946012,27.236422212832224,47.41577958671195
2026-04-02 21:45:11.412332,fintech-srv-01,41.808180125238174,30.755005705483335,40.05693270125211
2026-04-02 21:50:11.412332,fintech-srv-01,36.774401226974376,29.44194983799799,47.653375711476066
2026-04-02 21:55:11.412332,fintech-srv-01,41.80697802754207,30.89438957989148,37.06468934210026
2026-04-02 22:00:11.412332,fintech-srv-01,47.690182832329846,31.642404622910963,24.53615727997708
2026-04-02 22:05:11.412332,fintech-srv-01,39.82086980445024,31.05876372785968,47.5272469009889
2026-04-02 22:10:11.412332,fintech-srv-01,47.82321827907003,34.897490900207,21.022671052367137
2026-04-02 22:15:11.412332,fintech-srv-01,26.901274479551276,32.67334064582995,23.2869008824693
2026-04-02 22:20:11.412332,fintech-srv-01,44.10951252187612,32.648095121206765,38.03233672006961
2026-04-02 22:25:11.412332,fintech-srv-01,40.435235341190854,33.31885597543172,40.612651981015446
2026-04-02 22:30:11.412332,fintech-srv-01,38.50496324767066,29.824070737143174,47.17613935396615
2026-04-02 22:35:11.412332,fintech-srv-01,40.458803882677515,34.20725583290505,18.19209636224838
2026-04-02 22:40:11.412332,fintech-srv-01,30.062155426995538,32.0047989703534,41.91992140876896
2026-04-02 22:45:11.412332,fintech-srv-01,38.90164056081244,33.524584063266545,39.54184213587854
2026-04-02 22:50:11.412332,fintech-srv-01,41.78556285755873,30.06720364806361,12.551782250143916
2026-04-02 22:55:11.412332,fintech-srv-01,47.38947022370758,29.13069586747159,25.488925648408276
2026-04-02 23:00:11.412332,fintech-srv-01,37.40864890863176,33.90128800091358,21.310618282403944
2026-04-02 23:05:11.412332,fintech-srv-01,35.95753198553406,33.04562302241836,22.179616974161217
2026-04-02 23:10:11.412332,fintech-srv-01,37.491214782077314,30.5159961468681,49.31787518218803
2026-04-02 23:15:11.412332,fintech-srv-01,44.57701058851037,30.60806837839354,35.711096539197115
2026-04-02 23:20:11.412332,fintech-srv-01,41.64375554829842,34.625559395132264,38.70704631173999
2026-04-02 23:25:11.412332,fintech-srv-01,37.351198981164806,30.023161325927877,49.06470549260037
2026-04-02 23:30:11.412332,fintech-srv-01,42.56633716556678,35.71462630353426,25.088071298305547
2026-04-02 23:35:11.412332,fintech-srv-01,40.4853877467402,30.655334213086398,42.07360673811224
2026-04-02 23:40:11.412332,fintech-srv-01,44.84322495266444,33.7606548189587,27.381238532179815
2026-04-02 23:45:11.412332,fintech-srv-01,36.48973453061324,31.853929301603767,44.78134687259919
2026-04-02 23:50:11.412332,fintech-srv-01,38.36168926701116,33.74483640062623,17.22630165245213
2026-04-02 23:55:11.412332,fintech-srv-01,38.03945923433921,31.477528819592955,47.90744708257118
2026-04-03 00:00:11.412332,fintech-srv-01,32.68242525933941,32.267466297036556,18.750868336435186
2026-04-03 00:05:11.412332,fintech-srv-01,41.48060138532288,32.702185745332386,23.048820279237262
2026-04-03 00:10:11.412332,fintech-srv-01,41.30527636089945,30.643267768337797,40.247689364271224
2026-04-03 00:15:11.412332,fintech-srv-01,40.025567283212304,34.1565866561008,25.750205662616267
2026-04-03 00:20:11.412332,fintech-srv-01,38.82706433312426,31.675806117677176,34.32845507065787
2026-04-03 00:25:11.412332,fintech-srv-01,32.923146289747926,32.27232870530011,27.782940042777142
2026-04-03 00:30:11.412332,fintech-srv-01,37.89677338617321,30.768125072122924,39.69479748359127
2026-04-03 00:35:11.412332,fintech-srv-01,38.286427417366156,27.659451789109134,19.133250094744433
2026-04-03 00:40:11.412332,fintech-srv-01,35.9886136538919,32.42935886685922,12.33831948947508
2026-04-03 00:45:11.412332,fintech-srv-01,39.19357144166995,37.663940520645184,21.99717589892265
2026-04-03 00:50:11.412332,fintech-srv-01,42.02025428407269,34.435213538575205,28.97234659473721
2026-04-03 00:55:11.412332,fintech-srv-01,49.43092950605265,32.85477948867017,16.720802087707142
2026-04-03 01:00:11.412332,fintech-srv-01,40.872889064159196,32.39481387508223,24.191891586255547
2026-04-03 01:05:11.412332,fintech-srv-01,41.28775195361382,32.992822604482654,25.999320731742742
2026-04-03 01:10:11.412332,fintech-srv-01,39.62777042116917,34.06942433456878,12.295673747530941
2026-04-03 01:15:11.412332,fintech-srv-01,30.406143923504793,30.640855758960477,33.33228992736818
2026-04-03 01:20:11.412332,fintech-srv-01,39.867430622753915,35.25842006427571,45.3737371188515
2026-04-03 01:25:11.412332,fintech-srv-01,40.30115104970513,34.48783459118026,16.069716518122096
2026-04-03 01:30:11.412332,fintech-srv-01,52.316210562426434,34.52073869707343,33.91232053606056
2026-04-03 01:35:11.412332,fintech-srv-01,39.03819517609439,33.98861400863683,36.58956819643385
2026-04-03 01:40:11.412332,fintech-srv-01,41.50773671166806,33.17819113176515,26.773387216771532
2026-04-03 01:45:11.412332,fintech-srv-01,39.82644115147378,34.51197557367061,38.0439034945708
2026-04-03 01:50:11.412332,fintech-srv-01,34.15660981190234,34.37717665457953,26.42926173964048
2026-04-03 01:55:11.412332,fintech-srv-01,45.7141140725751,32.512762250574525,30.185491519097397
2026-04-03 02:00:11.412332,fintech-srv-01,43.75966516343387,32.10093541202258,10.29412178217708
2026-04-03 02:05:11.412332,fintech-srv-01,43.95515973521523,33.47914683370015,37.66880456538755
2026-04-03 02:10:11.412332,fintech-srv-01,35.4530627260263,36.400769831526354,36.453707157788976
2026-04-03 02:15:11.412332,fintech-srv-01,47.013971554680495,30.85181066258798,11.536035093053783
2026-04-03 02:20:11.412332,fintech-srv-01,32.990744686038596,30.4222695677507,24.730004295805323
2026-04-03 02:25:11.412332,fintech-srv-01,42.93428546900135,33.71413706708842,49.161273631666695
2026-04-03 02:30:11.412332,fintech-srv-01,50.952278129049894,33.51368607368722,26.829462502744672
2026-04-03 02:35:11.412332,fintech-srv-01,35.04731837434656,33.78588928407581,30.07781620527367
2026-04-03 02:40:11.412332,fintech-srv-01,37.16851135198614,33.95440763651179,46.39720632638874
2026-04-03 02:45:11.412332,fintech-srv-01,40.498256825438204,33.047392016784976,38.69047503463025
2026-04-03 02:50:11.412332,fintech-srv-01,37.482621729419,36.50081868861856,33.28280524496894
2026-04-03 02:55:11.412332,fintech-srv-01,32.24668284466934,30.34657913982116,41.9121872536429
2026-04-03 03:00:11.412332,fintech-srv-01,40.34281487403014,31.918688332573506,44.57465065823893
2026-04-03 03:05:11.412332,fintech-srv-01,34.688481431369475,33.396468147195705,28.275522869490676
2026-04-03 03:10:11.412332,fintech-srv-01,42.36796215317591,30.34389533054526,29.004334597273417
2026-04-03 03:15:11.412332,fintech-srv-01,35.402878828830985,33.305859429349255,25.442037426073433
2026-04-03 03:20:11.412332,fintech-srv-01,47.7496720250877,37.00780385502924,48.66824560073842
2026-04-03 03:25:11.412332,fintech-srv-01,36.08373353831882,33.75393178552493,37.886650171614015
2026-04-03 03:30:11.412332,fintech-srv-01,38.38969241897162,34.20085590573017,13.32892264832289
2026-04-03 03:35:11.412332,fintech-srv-01,44.06758608684835,31.246419849307447,44.51838493252074
2026-04-03 03:40:11.412332,fintech-srv-01,33.84567841783022,32.56132184893345,29.222397633450722
2026-04-03 03:45:11.412332,fintech-srv-01,41.13729967302065,33.07094718972433,12.750156256899498
2026-04-03 03:50:11.412332,fintech-srv-01,46.53571377141214,33.21320504221954,31.988690206532443
2026-04-03 03:55:11.412332,fintech-srv-01,31.96258382719386,36.43921811109935,26.686571159028084
2026-04-03 04:00:11.412332,fintech-srv-01,40.92316929266152,35.01860792790186,45.109976194504995
2026-04-03 04:05:11.412332,fintech-srv-01,41.29941397124212,31.70760517793735,18.159784144375493
2026-04-03 04:10:11.412332,fintech-srv-01,43.909114358886555,34.45082593403522,43.05858437968732
2026-04-03 04:15:11.412332,fintech-srv-01,33.81524644560959,34.98155515952459,32.307547647418104
2026-04-03 04:20:11.412332,fintech-srv-01,33.39771693457862,36.29270502493335,12.184412128538762
2026-04-03 04:25:11.412332,fintech-srv-01,42.60970782808449,37.20078360638737,48.873812053019385
2026-04-03 04:30:11.412332,fintech-srv-01,41.48492336616593,32.03680913495468,30.504609764128
2026-04-03 04:35:11.412332,fintech-srv-01,41.252464251729386,32.472577781549546,21.635074169263298
2026-04-03 04:40:11.412332,fintech-srv-01,41.73224104748488,31.606432371500794,28.776273679570323
2026-04-03 04:45:11.412332,fintech-srv-01,36.59987639210755,33.68084365647586,44.31431134069956
2026-04-03 04:50:11.412332,fintech-srv-01,41.16126848580502,35.108895408942296,22.19612497540254
2026-04-03 04:55:11.412332,fintech-srv-01,41.46536236649341,36.17814297858763,17.707055859468014
2026-04-03 05:00:11.412332,fintech-srv-01,36.42824290986816,34.078867183484185,15.162849877235258
2026-04-03 05:05:11.412332,fintech-srv-01,49.328872555723784,33.618369469619346,21.91437593560845
2026-04-03 05:10:11.412332,fintech-srv-01,42.36916460455894,34.58887578598632,41.20192348160174
2026-04-03 05:15:11.412332,fintech-srv-01,34.04348251398676,32.64236928358859,28.865054607810468
2026-04-03 05:20:11.412332,fintech-srv-01,43.28276804316915,38.51902781559798,19.0992641477416
2026-04-03 05:25:11.412332,fintech-srv-01,35.126591648863396,31.151923603332122,16.647399984389967
2026-04-03 05:30:11.412332,fintech-srv-01,43.93542301871226,34.76402210071949,23.309179060415165
2026-04-03 05:35:11.412332,fintech-srv-01,45.79297789503702,38.46904866674712,47.596974915428355
2026-04-03 05:40:11.412332,fintech-srv-01,35.89658840824145,34.462731202767635,23.721068503600975
2026-04-03 05:45:11.412332,fintech-srv-01,44.816880646221605,34.096348729004454,49.52496303818541
2026-04-03 05:50:11.412332,fintech-srv-01,42.063904634682494,33.78883123874639,29.409218230614247
2026-04-03 05:55:11.412332,fintech-srv-01,44.11030079997245,34.17023400620223,17.166556731606036
2026-04-03 06:00:11.412332,fintech-srv-01,49.48396491326974,37.30400960443991,45.645603671740375
2026-04-03 06:05:11.412332,fintech-srv-01,38.77305941998565,30.161884117787636,28.414214925393075
2026-04-03 06:10:11.412332,fintech-srv-01,36.23131917821255,37.6797706283991,38.38685374018098
2026-04-03 06:15:11.412332,fintech-srv-01,35.55242785187238,31.792284206265965,49.34846332836607
2026-04-03 06:20:11.412332,fintech-srv-01,35.92094857517281,34.13418913805722,12.00701401279896
2026-04-03 06:25:11.412332,fintech-srv-01,39.61449145292948,33.836300241288534,13.867782391502686
2026-04-03 06:30:11.412332,fintech-srv-01,41.70575987408322,35.8991909067871,38.818269658510246
2026-04-03 06:35:11.412332,fintech-srv-01,41.3834539966501,31.55313094883796,21.27300013181888
2026-04-03 06:40:11.412332,fintech-srv-01,44.13591624518012,35.70102027012915,17.372055878003962
2026-04-03 06:45:11.412332,fintech-srv-01,40.065009459389536,38.85258946989877,11.57447519278918
2026-04-03 06:50:11.412332,fintech-srv-01,47.26767038578659,32.104917499499244,10.873868479448072
2026-04-03 06:55:11.412332,fintech-srv-01,38.67671583381022,35.237973129265455,40.979424124791635
2026-04-03 07:00:11.412332,fintech-srv-01,53.600845832948096,33.56189172381125,15.377337094782
2026-04-03 07:05:11.412332,fintech-srv-01,43.128336738825034,35.76492577715034,28.708824638846036
2026-04-03 07:10:11.412332,fintech-srv-01,35.714212217918586,34.97874220495558,34.23587260717932
2026-04-03 07:15:11.412332,fintech-srv-01,34.645537509694435,33.68476811739525,27.13407202275385
2026-04-03 07:20:11.412332,fintech-srv-01,42.41236207621593,35.97078179058582,11.084266093449324
2026-04-03 07:25:11.412332,fintech-srv-01,38.88268607337075,38.631028725776964,41.34006010351635
2026-04-03 07:30:11.412332,fintech-srv-01,43.57000247046046,34.66782020810868,10.42052898166614
2026-04-03 07:35:11.412332,fintech-srv-01,42.366188122867726,36.51643896121944,40.475595775099364
2026-04-03 07:40:11.412332,fintech-srv-01,39.63585543671564,32.51767244654055,45.73217975152491
2026-04-03 07:45:11.412332,fintech-srv-01,35.76603140965798,33.21864089400666,27.31359684228689
2026-04-03 07:50:11.412332,fintech-srv-01,32.42576387657068,36.10362148876324,31.42169892391193
2026-04-03 07:55:11.412332,fintech-srv-01,37.767425239664895,38.15433627543421,29.07933570470615
2026-04-03 08:00:11.412332,fintech-srv-01,44.28199397161736,35.92462620129341,25.56834474493755
2026-04-03 08:05:11.412332,fintech-srv-01,41.07046872065102,34.614578728035575,45.496981414814414
2026-04-03 08:10:11.412332,fintech-srv-01,33.77130610644006,35.26657288528839,45.75734042679962
2026-04-03 08:15:11.412332,fintech-srv-01,40.86590462925591,32.79446989186206,23.432654585661382
2026-04-03 08:20:11.412332,fintech-srv-01,41.92658689864418,36.53161129787202,34.602790160587915
2026-04-03 08:25:11.412332,fintech-srv-01,35.580712818994336,37.11454205516791,47.07630248583457
2026-04-03 08:30:11.412332,fintech-srv-01,40.768625529727636,34.47299055021473,48.48233995765406
2026-04-03 08:35:11.412332,fintech-srv-01,40.29104359223,34.4643822057217,30.3583616168819
2026-04-03 08:40:11.412332,fintech-srv-01,34.28514851084688,35.963518245904595,28.112992211373072
2026-04-03 08:45:11.412332,fintech-srv-01,41.788936801741414,34.58561759987911,21.14777263714103
2026-04-03 08:50:11.412332,fintech-srv-01,42.803922631841175,35.35408712806846,48.3548749276164
2026-04-03 08:55:11.412332,fintech-srv-01,45.41525621587638,39.71309122101293,15.712572178914694
2026-04-03 09:00:11.412332,fintech-srv-01,45.26901026017451,35.04689152654771,33.193183041909
2026-04-03 09:05:11.412332,fintech-srv-01,33.111653160214544,34.85155790935706,21.302010700745555
2026-04-03 09:10:11.412332,fintech-srv-01,35.310874800424386,34.30044988748899,21.160331613911865
2026-04-03 09:15:11.412332,fintech-srv-01,42.5751763360433,37.11121272711898,26.198743495047538
2026-04-03 09:20:11.412332,fintech-srv-01,42.56892975456105,35.2876757230427,49.95171743262618
2026-04-03 09:25:11.412332,fintech-srv-01,42.57523843153024,34.37867327819586,12.198652273592883
2026-04-03 09:30:11.412332,fintech-srv-01,59.26365745327361,38.347322704744535,33.14167272814126
2026-04-03 09:35:11.412332,fintech-srv-01,42.85445255346583,38.57121593458559,13.302886321411087
2026-04-03 09:40:11.412332,fintech-srv-01,45.677828200902994,34.558458079440705,16.180833199620757
2026-04-03 09:45:11.412332,fintech-srv-01,44.770008817466014,32.053520593556684,27.582517670915948
2026-04-03 09:50:11.412332,fintech-srv-01,43.25695625652899,37.828923161311565,30.418405253857653
2026-04-03 09:55:11.412332,fintech-srv-01,38.423653776798275,34.471931415477506,20.35169633458096
2026-04-03 10:00:11.412332,fintech-srv-01,43.79484610246634,37.44973755068286,22.658285234976645
2026-04-03 10:05:11.412332,fintech-srv-01,36.13587392731214,31.95557400229345,13.478680810237321
2026-04-03 10:10:11.412332,fintech-srv-01,38.815906966299956,37.70827159967554,22.12879135377002
2026-04-03 10:15:11.412332,fintech-srv-01,37.57318226085448,33.528028349875164,48.66233757522176
2026-04-03 10:20:11.412332,fintech-srv-01,40.40937069693161,37.43919573192957,47.78829526689927
2026-04-03 10:25:11.412332,fintech-srv-01,51.573292833367546,36.0335089148292,23.3951316054794
2026-04-03 10:30:11.412332,fintech-srv-01,30.66367403704126,34.12437922572284,32.83415745115046
2026-04-03 10:35:11.412332,fintech-srv-01,43.431300951872565,35.24548072402237,46.383815644437774
2026-04-03 10:40:11.412332,fintech-srv-01,31.936420644051744,37.459485549149136,10.247352905635868
2026-04-03 10:45:11.412332,fintech-srv-01,37.64034067105283,36.325932826826,42.42734281350367
2026-04-03 10:50:11.412332,fintech-srv-01,45.44475298483683,37.31026516690031,47.93478211155676
2026-04-03 10:55:11.412332,fintech-srv-01,40.321400095477316,40.12161566034611,13.653029373342282
2026-04-03 11:00:11.412332,fintech-srv-01,34.61127611035347,33.06754655325284,16.45790744131684
2026-04-03 11:05:11.412332,fintech-srv-01,36.42348145370016,39.457750211971984,48.42985211085421
2026-04-03 11:10:11.412332,fintech-srv-01,43.39798874467338,36.45933222244097,31.50160574561385
2026-04-03 11:15:11.412332,fintech-srv-01,36.34816684141432,34.480347536108084,10.567865378868948
2026-04-03 11:20:11.412332,fintech-srv-01,41.08229294790988,33.644583666636166,20.305279950541166
2026-04-03 11:25:11.412332,fintech-srv-01,40.22785919951907,35.95426542191988,27.997746970754385
2026-04-03 11:30:11.412332,fintech-srv-01,36.74199826197091,38.20310171268267,37.71635644099071
2026-04-03 11:35:11.412332,fintech-srv-01,50.719720446626624,36.131998533438484,39.32641512547198
2026-04-03 11:40:11.412332,fintech-srv-01,43.169595111590056,39.436701920048044,49.81686051701824
2026-04-03 11:45:11.412332,fintech-srv-01,29.874287066711965,33.53933596481003,21.50044797535036
2026-04-03 11:50:11.412332,fintech-srv-01,40.93227157384714,36.44480473458084,31.52880407473901
2026-04-03 11:55:11.412332,fintech-srv-01,36.69106767615806,33.991491026806514,31.3329419143842
2026-04-03 12:00:11.412332,fintech-srv-01,44.26216667398112,37.250836966242495,26.225810377889502
2026-04-03 12:05:11.412332,fintech-srv-01,36.037396307836495,38.32464326654696,16.76647575369681
2026-04-03 12:10:11.412332,fintech-srv-01,39.42631779266551,35.73664018435005,49.098262527353704
2026-04-03 12:15:11.412332,fintech-srv-01,42.524936394902284,31.397031343817694,44.13268746666344
2026-04-03 12:20:11.412332,fintech-srv-01,44.32877597085061,37.030650636024745,29.93332113176949
2026-04-03 12:25:11.412332,fintech-srv-01,33.99851796472112,37.53352673125858,34.12981690736119
2026-04-03 12:30:11.412332,fintech-srv-01,38.327493820795254,37.49593442307476,19.090442142386493
2026-04-03 12:35:11.412332,fintech-srv-01,37.625273444195216,39.186204582155476,31.751482815669874
2026-04-03 12:40:11.412332,fintech-srv-01,36.73335383713144,34.59982812457287,37.79880532485903
2026-04-03 12:45:11.412332,fintech-srv-01,48.82727120140548,38.12966298013166,30.606681135463553
2026-04-03 12:50:11.412332,fintech-srv-01,42.024908554804774,39.18154107954652,49.61140682339765
2026-04-03 12:55:11.412332,fintech-srv-01,33.69558022832477,33.26664617193734,34.45366624990905
2026-04-03 13:00:11.412332,fintech-srv-01,44.58930973527388,37.49042027714813,24.838948503686762
2026-04-03 13:05:11.412332,fintech-srv-01,50.610780985063165,35.87005224865463,40.886081104633526
2026-04-03 13:10:11.412332,fintech-srv-01,45.16232630275574,36.74266184982649,16.818500463265682
2026-04-03 13:15:11.412332,fintech-srv-01,32.403150170229935,37.62835544846625,25.38063254825066
2026-04-03 13:20:11.412332,fintech-srv-01,37.57882963566874,35.985840638522276,23.878358015103434
2026-04-03 13:25:11.412332,fintech-srv-01,46.334555745933116,35.63617689378596,27.27228380431109
2026-04-03 13:30:11.412332,fintech-srv-01,36.461652671906094,37.08319317244503,41.271193037149054
2026-04-03 13:35:11.412332,fintech-srv-01,42.219097140731144,34.86769174510318,29.366921286536297
2026-04-03 13:40:11.412332,fintech-srv-01,43.87317026714668,34.89782865041821,41.76057801063851
2026-04-03 13:45:11.412332,fintech-srv-01,35.36534764210958,38.45552075946139,33.05955612559464
2026-04-03 13:50:11.412332,fintech-srv-01,39.702373219691,34.82648140859088,23.682777386302213
2026-04-03 13:55:11.412332,fintech-srv-01,23.793663299654636,38.48398976608641,42.399149747338896
2026-04-03 14:00:11.412332,fintech-srv-01,34.87806179332855,38.103842635335695,19.531586822123664
2026-04-03 14:05:11.412332,fintech-srv-01,38.7371592430342,33.7543418774064,18.97531919199182
2026-04-03 14:10:11.412332,fintech-srv-01,33.76108409017575,35.87812131567608,30.18011696219343
2026-04-03 14:15:11.412332,fintech-srv-01,48.16205651965818,39.648764711801945,20.433969838483556
2026-04-03 14:20:11.412332,fintech-srv-01,32.84929311019684,35.325510128787634,10.363481398048652
2026-04-03 14:25:11.412332,fintech-srv-01,37.79977756651508,36.38632795180803,35.93190109195206
2026-04-03 14:30:11.412332,fintech-srv-01,40.65370288643046,38.26655354829039,30.44375285889592
2026-04-03 14:35:11.412332,fintech-srv-01,47.20636644533058,38.93650806571159,27.820712579726447
2026-04-03 14:40:11.412332,fintech-srv-01,32.8206892441028,36.89394456041721,48.678740584732616
2026-04-03 14:45:11.412332,fintech-srv-01,45.815818760774796,36.22929722848272,32.84796735851655
2026-04-03 14:50:11.412332,fintech-srv-01,40.05116530509793,40.29635262662282,44.53726311157538
2026-04-03 14:55:11.412332,fintech-srv-01,35.09245674476024,40.956707516180764,15.578009448206407
2026-04-03 15:00:11.412332,fintech-srv-01,42.31051737131635,39.463919575509,32.7682585251771
2026-04-03 15:05:11.412332,fintech-srv-01,40.99529847786735,37.70413504443526,44.71918506923612
2026-04-03 15:10:11.412332,fintech-srv-01,36.99891561420603,35.944262601383166,33.32423029119592
2026-04-03 15:15:11.412332,fintech-srv-01,40.349010424950094,35.92720051691168,38.72056712508006
2026-04-03 15:20:11.412332,fintech-srv-01,38.073432015691196,38.660412825916126,24.881742712488297
2026-04-03 15:25:11.412332,fintech-srv-01,40.56758672625624,38.479476342521785,13.697980681482665
2026-04-03 15:30:11.412332,fintech-srv-01,43.31065337260523,40.47317237199707,28.31601180508286
2026-04-03 15:35:11.412332,fintech-srv-01,47.93008408072676,38.9981706565363,25.779175633554303
2026-04-03 15:40:11.412332,fintech-srv-01,33.810922505865754,34.71840515330418,44.682407295157894
